CLAIM_NUMBER,POLICY,RISK_STATE,DATE_OF_LOSS,NOTICE_DATE,AMOUNT,DATE,COMPANY,TYPE,COVERAGE,ACCIDENT_STATE,ACCIDENT_COMMENTS,MONTH_YEAR,DAYS_TO_NOTICE,COMPANY_NORMALIZED
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,1177.76,2021-09-28,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,982.04,2021-09-28,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,3500.0,2021-09-28,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,25000.0,2021-09-29,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,10000.0,2021-09-29,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,2500.0,2021-09-29,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO* IV CAUGHT FIRE,2021-09-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,-2500.0,2021-10-25,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO* IV CAUGHT FIRE,2021-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,-10000.0,2021-10-25,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO* IV CAUGHT FIRE,2021-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,-1340.2,2021-10-25,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2021-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM20091,AHC53439432,CA,2021-06-13,2021-06-15,-40000.0,2021-10-25,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2021-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,15000.0,2021-06-15,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,10000.0,2021-07-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,2500.0,2021-07-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,2500.0,2021-07-08,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,10000.0,2021-07-12,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,-2500.0,2021-12-28,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-12-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,-15000.0,2021-12-28,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-12-01,1,WORLD SPECIALTY INSURANCE CO
CLM20092,SHV24153568,IA,2021-06-14,2021-06-15,-2500.0,2021-12-28,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,IN,*CARGO* OV HIT IV & IV ROLLED OVER,2021-12-01,1,WORLD SPECIALTY INSURANCE CO
CLM20093,OKV24489927,CA,2021-06-01,2021-06-17,15000.0,2021-06-17,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* LOAD REJECTED DUE TO TEMP CHANGE,2021-06-01,16,WORLD SPECIALTY INSURANCE CO
CLM20093,OKV24489927,CA,2021-06-01,2021-06-17,-15000.0,2021-10-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* LOAD REJECTED DUE TO TEMP CHANGE,2021-10-01,16,WORLD SPECIALTY INSURANCE CO
CLM20094,HPM62523656,OH,2021-05-10,2021-06-23,15000.0,2021-06-23,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,OR,*CARGO* LOAD TAMPERED DURING TRANSIT,2021-06-01,44,WORLD SPECIALTY INSURANCE CO
CLM20094,HPM62523656,OH,2021-05-10,2021-06-23,-15000.0,2022-03-02,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,OR,*CARGO* LOAD TAMPERED DURING TRANSIT,2022-03-01,44,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,15000.0,2021-06-24,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-06-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,1000.0,2021-07-22,WORLD SPECIALTY INSURANCE CO,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,4022.5,2021-07-22,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,8764.73,2021-07-22,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,-5977.5,2021-07-22,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,-7235.27,2021-07-22,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,10000.0,2021-07-22,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,2500.0,2021-07-22,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20095,LFK29013655,IL,2021-06-09,2021-06-24,-2500.0,2021-07-23,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,KY,*CARGO* IV COLLIDED WITH CONCRETE STRUCTURE & JACK-KNIFED,2021-07-01,15,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,15000.0,2021-06-24,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV ROLLED OVER,2021-06-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,10000.0,2021-07-13,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV ROLLED OVER,2021-07-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,9833.33,2021-07-14,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV ROLLED OVER,2021-07-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,2000.0,2021-08-13,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-08-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,13546.71,2021-09-14,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV ROLLED OVER,2021-09-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,-1453.29,2021-09-14,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV ROLLED OVER,2021-09-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,215.0,2021-09-15,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-09-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,-1290.0,2021-10-12,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-10-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,495.0,2021-10-12,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-10-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,-166.67,2021-10-21,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV ROLLED OVER,2021-10-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,2676.77,2021-11-01,WORLD SPECIALTY INSURANCE CO,SAL-RECV,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV ROLLED OVER,2021-11-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,468.43,2021-11-01,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-11-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,-2676.77,2021-11-01,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV ROLLED OVER,2021-11-01,9,WORLD SPECIALTY INSURANCE CO
CLM20096,SHV24153568,IA,2021-06-15,2021-06-24,468.43,2021-11-01,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,IL,*CARGO* IV ROLLED OVER,2021-11-01,9,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,15000.0,2021-06-25,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,WY,*CARGO* IV R/E OV,2021-06-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,10000.0,2021-08-18,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,WY,*CARGO* IV R/E OV,2021-08-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,2500.0,2021-08-18,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,WY,*CARGO* IV R/E OV,2021-08-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,10000.0,2021-08-18,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,553-INDIA MARINE - DEBRIS REMOVAL,WY,*CARGO* IV R/E OV,2021-08-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,15000.0,2021-08-18,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,WY,*CARGO* IV R/E OV,2021-08-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,-10000.0,2021-08-18,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,553-INDIA MARINE - DEBRIS REMOVAL,WY,*CARGO* IV R/E OV,2021-08-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,10000.0,2021-09-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,WY,*CARGO* IV R/E OV,2021-09-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,-670.0,2022-04-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,WY,*CARGO* IV R/E OV,2022-04-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,-3068.78,2022-04-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,WY,*CARGO* IV R/E OV,2022-04-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,1830.0,2022-04-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,WY,*CARGO* IV R/E OV,2022-04-01,11,WORLD SPECIALTY INSURANCE CO
CLM20097,VNV84526528,CA,2021-06-13,2021-06-24,26931.22,2022-04-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,WY,*CARGO* IV R/E OV,2022-04-01,11,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,15000.0,2021-07-02,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO* REEFER BREAKDOWN,2021-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,5000.0,2021-10-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO* REEFER BREAKDOWN,2021-10-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,10000.0,2021-10-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* REEFER BREAKDOWN,2021-10-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,2700.0,2021-11-04,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* REEFER BREAKDOWN,2021-11-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,10338.65,2021-11-04,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO* REEFER BREAKDOWN,2021-11-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,-7300.0,2021-11-04,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* REEFER BREAKDOWN,2021-11-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,-4661.35,2021-11-04,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO* REEFER BREAKDOWN,2021-11-01,1,WORLD SPECIALTY INSURANCE CO
CLM20098,RGZ70578949,CA,2021-06-30,2021-07-01,5000.0,2021-11-04,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO* REEFER BREAKDOWN,2021-11-01,1,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,15000.0,2021-07-06,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-07-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,5000.0,2021-07-29,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-07-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,10000.0,2021-09-16,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-09-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,10000.0,2021-09-16,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-09-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,2500.0,2021-09-16,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-09-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,-4120.0,2021-11-08,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,880.0,2021-11-08,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,76000.0,2021-11-09,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,90186.85,2021-11-22,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,-813.15,2021-11-22,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,-2500.0,2021-11-22,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2021-11-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,1750.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,-10000.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,2093.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,1750.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,2093.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20099,WWV93883682,OH,2021-06-17,2021-07-06,10000.0,2022-02-09,WORLD SPECIALTY INSURANCE CO,SAL-RECV,551-INDIA MARINE - PRIMARY/REEFER,NY,*CARGO* IV'S BRAKE STOPPED WORKING & IV ROLLED OVER,2022-02-01,19,WORLD SPECIALTY INSURANCE CO
CLM20100,HUW28865382,CA,2021-07-07,2021-07-07,15000.0,2021-07-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,UT,*CARGO* IV WENT OFF ROAD & HIT A BARRIER,2021-07-01,0,WORLD SPECIALTY INSURANCE CO
CLM20100,HUW28865382,CA,2021-07-07,2021-07-07,-15000.0,2021-10-06,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,UT,*CARGO* IV WENT OFF ROAD & HIT A BARRIER,2021-10-01,0,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,15000.0,2021-07-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV HIT BRIDGE ,2021-07-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,10000.0,2021-07-23,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV HIT BRIDGE ,2021-07-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,2500.0,2021-07-23,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,IL,*CARGO* IV HIT BRIDGE ,2021-07-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,2000.0,2021-07-23,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,IL,*CARGO* IV HIT BRIDGE ,2021-07-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,10000.0,2021-08-03,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV HIT BRIDGE ,2021-08-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,13340.1,2021-10-11,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV HIT BRIDGE ,2021-10-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,2500.0,2021-10-11,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,IL,*CARGO* IV HIT BRIDGE ,2021-10-01,5,WORLD SPECIALTY INSURANCE CO
CLM20101,EJV92680291,IL,2021-07-02,2021-07-07,-1659.9,2021-10-11,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV HIT BRIDGE ,2021-10-01,5,WORLD SPECIALTY INSURANCE CO
