DATE,AMOUNT,COMPANY,ACCIDENT_STATE,CLAIM_ID,POLICY,TYPE,COVERAGE,DAYS_TO_NOTICE,MONTH_YEAR,COMPANY_NORMALIZED
2022-02-23,2500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20347,NVA16373889,START-EXP-RSV,357-Adjusting Expenses,106,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-23,15000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20347,NVA16373889,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,106,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-23,2500.0,WORLD SPECIALTY INSURANCE CO,0,CLM20348,EMQ42930339,START-EXP-RSV,357-Adjusting Expenses,13,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-23,15000.0,WORLD SPECIALTY INSURANCE CO,0,CLM20348,EMQ42930339,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,13,2022-02,WORLD SPECIALTY INSURANCE CO
2022-06-02,5300.0,WORLD SPECIALTY INSURANCE CO,0,CLM20348,EMQ42930339,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,13,2022-06,WORLD SPECIALTY INSURANCE CO
2022-07-01,5249.89,WORLD SPECIALTY INSURANCE CO,0,CLM20348,EMQ42930339,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,13,2022-07,WORLD SPECIALTY INSURANCE CO
2022-07-01,5249.89,WORLD SPECIALTY INSURANCE CO,0,CLM20348,EMQ42930339,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,13,2022-07,WORLD SPECIALTY INSURANCE CO
2022-02-24,2500.0,WORLD SPECIALTY INSURANCE CO,IL,CLM20349,HBA75471594,START-EXP-RSV,357-Adjusting Expenses,64,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-24,15000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM20349,HBA75471594,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,64,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-24,15000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,6,2022-02,WORLD SPECIALTY INSURANCE CO
2022-02-24,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,START-EXP-RSV,357-Adjusting Expenses,6,2022-02,WORLD SPECIALTY INSURANCE CO
2022-03-11,10000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-11,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-11,5000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-15,7504.5,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,19998.1,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-24,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20350,IXC65887581,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,6,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,2500.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20351,TMG14622241,START-EXP-RSV,357-Adjusting Expenses,286,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,15000.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20351,TMG14622241,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,286,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,15000.0,WORLD SPECIALTY INSURANCE CO,MI,CLM20352,PKY42337864,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,4,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,2500.0,WORLD SPECIALTY INSURANCE CO,MI,CLM20352,PKY42337864,START-EXP-RSV,357-Adjusting Expenses,4,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,5000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,START-EXP-RSV,357-Adjusting Expenses,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,2500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,START-EXP-RSV,357-Adjusting Expenses,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,15000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-14,10000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-21,6975.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-19,1500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,1,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-19,1412.5,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2022-04,WORLD SPECIALTY INSURANCE CO
2022-12-19,45000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2022-12,WORLD SPECIALTY INSURANCE CO
2023-01-04,43196.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,1,2023-01,WORLD SPECIALTY INSURANCE CO
2023-01-04,2500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20353,SCQ58476955,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,1,2023-01,WORLD SPECIALTY INSURANCE CO
2022-03-01,15000.0,WORLD SPECIALTY INSURANCE CO,MT,CLM20354,AVN68105414,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,7,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-01,2500.0,WORLD SPECIALTY INSURANCE CO,MT,CLM20354,AVN68105414,START-EXP-RSV,357-Adjusting Expenses,7,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-02,15000.0,WORLD SPECIALTY INSURANCE CO,WA,CLM20355,QDA85307338,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,16,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-02,2500.0,WORLD SPECIALTY INSURANCE CO,WA,CLM20355,QDA85307338,START-EXP-RSV,357-Adjusting Expenses,16,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-02,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20356,QDA85307338,START-EXP-RSV,357-Adjusting Expenses,15,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-02,15000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20356,QDA85307338,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,15,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-07,15000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,58,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-07,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,START-EXP-RSV,357-Adjusting Expenses,58,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-05,350.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,EXPENSE-PAID,357-Adjusting Expenses,58,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-13,6099.15,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,58,2022-04,WORLD SPECIALTY INSURANCE CO
2023-03-28,110.5,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,RSV-EXP-CHG,357-Adjusting Expenses,58,2023-03,WORLD SPECIALTY INSURANCE CO
2023-03-28,7650.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,58,2023-03,WORLD SPECIALTY INSURANCE CO
2023-03-28,110.5,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,EXPENSE-PAID,357-Adjusting Expenses,58,2023-03,WORLD SPECIALTY INSURANCE CO
2023-03-28,7606.7,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,58,2023-03,WORLD SPECIALTY INSURANCE CO
2023-03-28,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,58,2023-03,WORLD SPECIALTY INSURANCE CO
2023-04-14,6099.15,WORLD SPECIALTY INSURANCE CO,CA,CLM20357,RDB68807763,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,58,2023-04,WORLD SPECIALTY INSURANCE CO
2022-03-07,15000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20358,OGU58006656,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,85,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-07,2500.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20358,OGU58006656,START-EXP-RSV,357-Adjusting Expenses,85,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-07,2500.0,WORLD SPECIALTY INSURANCE CO,OK,CLM20359,MCF83486402,START-EXP-RSV,357-Adjusting Expenses,17,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-07,15000.0,WORLD SPECIALTY INSURANCE CO,OK,CLM20359,MCF83486402,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,17,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-08,15000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20360,ULE11271908,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,45,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-08,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20360,ULE11271908,START-EXP-RSV,357-Adjusting Expenses,45,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-09,2500.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,START-EXP-RSV,357-Adjusting Expenses,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-09,15000.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,10000.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,2500.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-17,20000.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-24,17483.5,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-25,10000.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-25,2500.0,WORLD SPECIALTY INSURANCE CO,AR,CLM20361,LCZ14788065,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,2500.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,START-EXP-RSV,357-Adjusting Expenses,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,15000.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,2500.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,10000.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-20,12000.0,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-22,26988.84,WORLD SPECIALTY INSURANCE CO,MD,CLM20362,MFM31205664,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,1,2022-04,WORLD SPECIALTY INSURANCE CO
2022-03-10,15000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20363,NSJ48243769,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,8,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,2500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM20363,NSJ48243769,START-EXP-RSV,357-Adjusting Expenses,8,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,2500.0,WORLD SPECIALTY INSURANCE CO,WA,CLM20364,SWR27295475,START-EXP-RSV,357-Adjusting Expenses,90,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,15000.0,WORLD SPECIALTY INSURANCE CO,WA,CLM20364,SWR27295475,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,90,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,2500.0,WORLD SPECIALTY INSURANCE CO,KY,CLM20365,WWE90285358,START-EXP-RSV,357-Adjusting Expenses,48,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-10,15000.0,WORLD SPECIALTY INSURANCE CO,KY,CLM20365,WWE90285358,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,48,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-11,2500.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,START-EXP-RSV,357-Adjusting Expenses,2,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-11,15000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-20,34000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-20,10000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-20,2500.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,2,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-20,10000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2022-04,WORLD SPECIALTY INSURANCE CO
2022-09-26,48952.37,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,2,2022-09,WORLD SPECIALTY INSURANCE CO
2022-09-26,49000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20366,GEZ41910108,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2022-09,WORLD SPECIALTY INSURANCE CO
2022-03-11,5000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,START-EXP-RSV,357-Adjusting Expenses,19,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-11,15000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,19,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-24,9000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,19,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-22,851.5,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,EXPENSE-PAID,357-Adjusting Expenses,19,2022-04,WORLD SPECIALTY INSURANCE CO
2022-07-25,1901.81,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,RSV-EXP-CHG,357-Adjusting Expenses,19,2022-07,WORLD SPECIALTY INSURANCE CO
2022-07-25,1901.81,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,EXPENSE-PAID,357-Adjusting Expenses,19,2022-07,WORLD SPECIALTY INSURANCE CO
2022-09-07,10000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,19,2022-09,WORLD SPECIALTY INSURANCE CO
2022-09-07,29000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,19,2022-09,WORLD SPECIALTY INSURANCE CO
2022-09-19,28029.58,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,19,2022-09,WORLD SPECIALTY INSURANCE CO
2022-09-19,2500.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,19,2022-09,WORLD SPECIALTY INSURANCE CO
2022-09-19,10000.0,WORLD SPECIALTY INSURANCE CO,IN,CLM20367,WYZ74362986,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,19,2022-09,WORLD SPECIALTY INSURANCE CO
2022-03-14,2500.0,WORLD SPECIALTY INSURANCE CO,NM,CLM20368,PDK38246322,START-EXP-RSV,357-Adjusting Expenses,9,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-14,15000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM20368,PDK38246322,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,9,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-14,2500.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,START-EXP-RSV,357-Adjusting Expenses,0,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-14,15000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-07,85000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-11,10000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,0,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-11,2500.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,0,2022-04,WORLD SPECIALTY INSURANCE CO
2022-04-11,10000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,0,2022-04,WORLD SPECIALTY INSURANCE CO
2022-06-06,2500.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,DED-RECV,554-INDIA MARINE - EARNED FREIGHT,0,2022-06,WORLD SPECIALTY INSURANCE CO
2022-06-06,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2022-06,WORLD SPECIALTY INSURANCE CO
2022-06-06,100000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20369,QXE39873197,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2022-06,WORLD SPECIALTY INSURANCE CO
2022-03-15,15000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20370,GQR34340502,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,10,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-15,2500.0,WORLD SPECIALTY INSURANCE CO,WY,CLM20370,GQR34340502,START-EXP-RSV,357-Adjusting Expenses,10,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-15,2500.0,WORLD SPECIALTY INSURANCE CO,NC,CLM20371,QGC78259204,START-EXP-RSV,357-Adjusting Expenses,5,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-15,15000.0,WORLD SPECIALTY INSURANCE CO,NC,CLM20371,QGC78259204,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,5,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-17,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20372,VQF13452136,START-EXP-RSV,357-Adjusting Expenses,162,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-17,15000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM20372,VQF13452136,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,162,2022-03,WORLD SPECIALTY INSURANCE CO
2022-04-12,554.36,WORLD SPECIALTY INSURANCE CO,CA,CLM20372,VQF13452136,EXPENSE-PAID,357-Adjusting Expenses,162,2022-04,WORLD SPECIALTY INSURANCE CO
2022-03-17,2500.0,WORLD SPECIALTY INSURANCE CO,LA,CLM20373,PLT59140709,START-EXP-RSV,357-Adjusting Expenses,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-17,15000.0,WORLD SPECIALTY INSURANCE CO,LA,CLM20373,PLT59140709,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2022-03,WORLD SPECIALTY INSURANCE CO
2022-05-03,185.0,WORLD SPECIALTY INSURANCE CO,LA,CLM20373,PLT59140709,EXPENSE-PAID,357-Adjusting Expenses,1,2022-05,WORLD SPECIALTY INSURANCE CO
2022-05-03,185.0,WORLD SPECIALTY INSURANCE CO,LA,CLM20373,PLT59140709,RSV-EXP-CHG,357-Adjusting Expenses,1,2022-05,WORLD SPECIALTY INSURANCE CO
2022-03-21,15000.0,WORLD SPECIALTY INSURANCE CO,0,CLM20374,IXC65887581,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-21,2500.0,WORLD SPECIALTY INSURANCE CO,0,CLM20374,IXC65887581,START-EXP-RSV,357-Adjusting Expenses,12,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-21,2500.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,START-EXP-RSV,357-Adjusting Expenses,35,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-21,15000.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,35,2022-03,WORLD SPECIALTY INSURANCE CO
2022-05-23,7000.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,35,2022-05,WORLD SPECIALTY INSURANCE CO
2022-05-23,10000.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,35,2022-05,WORLD SPECIALTY INSURANCE CO
2022-06-01,10000.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,35,2022-06,WORLD SPECIALTY INSURANCE CO
2022-06-06,2500.0,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,35,2022-06,WORLD SPECIALTY INSURANCE CO
2022-06-06,21507.57,WORLD SPECIALTY INSURANCE CO,AZ,CLM20376,FRP70801426,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,35,2022-06,WORLD SPECIALTY INSURANCE CO
2022-03-21,15000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20377,EYC11161223,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,97,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-21,2500.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20377,EYC11161223,START-EXP-RSV,357-Adjusting Expenses,97,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,2500.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20377,EYC11161223,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,97,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,10000.0,WORLD SPECIALTY INSURANCE CO,MS,CLM20377,EYC11161223,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,97,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,15000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM20378,WYU26046473,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,33,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-23,2500.0,WORLD SPECIALTY INSURANCE CO,IL,CLM20378,WYU26046473,START-EXP-RSV,357-Adjusting Expenses,33,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-25,15000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20379,ANG24142523,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2022-03,WORLD SPECIALTY INSURANCE CO
2022-03-25,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM20379,ANG24142523,START-EXP-RSV,357-Adjusting Expenses,0,2022-03,WORLD SPECIALTY INSURANCE CO
